date,open,high,low,close,volume,TI_SMA_5_Feature,TI_SMA_14_Feature,TI_SMA_21_Feature,TI_EMA_5_Feature,TI_EMA_14_Feature,TI_EMA_21_Feature,MI_RSI_5_Feature,MI_RSI_14_Feature,MI_RSI_21_Feature,MI_MACD_12_26_Feature,MI_Signal_Line_12_26_Feature,MI_MACD_8_17_Feature,MI_Signal_Line_8_17_Feature,MI_MACD_13_30_Feature,MI_Signal_Line_13_30_Feature,VolI_BB_Middle_Band_20_1_Feature,VolI_BB_Upper_Band_20_1_Feature,VolI_BB_Lower_Band_20_1_Feature,VolI_BB_Middle_Band_20_2_Feature,VolI_BB_Upper_Band_20_2_Feature,VolI_BB_Lower_Band_20_2_Feature,VolI_BB_Middle_Band_20_3_Feature,VolI_BB_Upper_Band_20_3_Feature,VolI_BB_Lower_Band_20_3_Feature,MI_Stochastic_Osclilator_percK_5_Feature,MI_Stochastic_Osclilator_percD_5_Feature,MI_Stochastic_Osclilator_percK_14_Feature,MI_Stochastic_Osclilator_percD_14_Feature,MI_Stochastic_Osclilator_percK_21_Feature,MI_Stochastic_Osclilator_percD_21_Feature,VolI_ATR_5_Feature,VolI_ATR_14_Feature,VolI_ATR_21_Feature
2023-02-07,0.3923,0.4033,0.3795,0.3823,110247851.9,0.39518,0.38687857142857146,0.3767333333333333,0.39101256726675593,0.38419901351467617,0.37441027525382753,24.02826855123665,52.45460659045056,57.117358322177594,0.019062028635851547,0.021502170555793385,0.010240781631494278,0.01411709141994056,0.022745675978823154,0.024557713242764317,0.378295,0.3984968622122169,0.35809313778778307,0.378295,0.4186987244244338,0.3378912755755662,0.378295,0.4389005866366507,0.31768941336334927,8.211143695014568,42.33411749540772,53.07346326836577,66.61669165417284,65.1835372636262,75.23173896922502,0.020902886889063173,0.021508890462864173,0.02062464672215734
2023-02-08,0.3823,0.3998,0.3814,0.3989,107246776.8,0.3953399999999999,0.38975,0.3792761904761905,0.3936417115111706,0.3861591450460527,0.37663661386711594,50.91324200913238,63.48993288590603,61.32315521628499,0.018626024495633664,0.02092694134376144,0.010053370775266968,0.013304347291005842,0.02233047383298803,0.02415276062280499,0.38192,0.3984997149362624,0.36534028506373756,0.38192,0.4150794298725248,0.3487605701274752,0.38192,0.4316591448087872,0.33218085519121276,70.54545454545452,42.91886608015633,77.96101949025481,66.36681659170408,83.64849833147939,75.04634779384497,0.020402309511250532,0.021286826858373874,0.020518711163959372
2023-02-09,0.3989,0.4035,0.3853,0.3942,92872527.4,0.39342,0.39125,0.3825047619047619,0.39382780767411374,0.38723125903991235,0.37823328533374173,38.78504672897197,57.54310344827587,65.31165311653118,0.017697234647934323,0.02028100000459602,0.009153349176510617,0.012474147668106797,0.0214235331830282,0.02365653745193648,0.38473499999999994,0.39786873619025054,0.37160126380974934,0.38473499999999994,0.4110024723805012,0.3584675276194987,0.38473499999999994,0.4241362085707518,0.3453337914292481,56.53846153846145,45.09835325964349,59.91735537190077,63.65061271017377,77.97956867196365,75.60386808902308,0.019961847609000435,0.021066339225632887,0.020408296346627976
2023-02-10,0.3942,0.3957,0.3543,0.3622,151503834.4,0.38598,0.39000714285714283,0.3836619047619048,0.38328520511607583,0.38389375783459073,0.3767757139397652,23.579545454545467,44.72087378640777,55.02273666804465,0.014215165853891432,0.019067833174455102,0.004749547844617064,0.010929227703408852,0.017991944521926484,0.022626611464661932,0.384585,0.3979683468789955,0.3712016531210045,0.384585,0.4113516937579911,0.35781830624200894,0.384585,0.4247350406369866,0.34443495936301344,16.05691056910572,47.713608884340545,13.32209106239463,50.40015530818338,35.75000000000001,65.79268900114768,0.024249478087200346,0.02251874356665911,0.021407901282502834
2023-02-11,0.3622,0.3656,0.3534,0.3581,104289819.1,0.37914,0.3877428571428571,0.3833238095238095,0.3748901367440506,0.38045459012331195,0.3750779217634229,24.62908011869436,40.012602394454944,48.376771833561946,0.01099798755822945,0.017453864051209973,0.0011321161128236001,0.008969805385291801,0.014753325553836405,0.021195104935420924,0.384055,0.3982837135565023,0.3698262864434977,0.384055,0.41251242711300457,0.3555975728869954,0.384055,0.4267411406695068,0.34136885933049316,9.381237524950057,27.32553654417239,7.807308970099634,27.015585134798325,16.791604197901023,43.507057623288226,0.021839582469760276,0.021781690454754886,0.02096942979285984
2023-02-12,0.358,0.3702,0.3567,0.3684,55904954.9,0.37636,0.38677857142857147,0.3833095238095238,0.3727267578293671,0.3788473114402037,0.37447083796674807,39.73412112259973,45.81005586592178,49.93348115299334,0.00917372550256007,0.015797836341479993,-0.0002523333835477426,0.007125377631523893,0.012827397666484552,0.01967370361379613,0.38365499999999997,0.3982187428315136,0.36909125716848634,0.38365499999999997,0.4127824856630272,0.3545275143369727,0.38365499999999997,0.42734622849454085,0.3399637715054591,29.94011976047905,18.459422618178255,24.916943521594696,15.348781184696302,32.233883058470774,28.258495752123935,0.02017166597580821,0.021190141136558104,0.020613742659866513
2023-02-13,0.3685,0.3738,0.3596,0.3641,57416092.2,0.3694,0.38439285714285715,0.3827238095238095,0.3698511718862447,0.3768810032481766,0.3735280345152255,18.59205776173289,38.851802403204275,47.23097703737054,0.007296896535838315,0.014097648380351657,-0.0016810309765070142,0.005364095909917712,0.010828014036382283,0.018065396417902703,0.38311,0.3982087939566932,0.36801120604330684,0.38311,0.4133075879133863,0.3529124120866137,0.38311,0.42840638187007946,0.33781361812992056,21.357285429141676,20.22621423819024,17.77408637873751,16.83277962347726,25.787106446776587,24.937531234382792,0.018977332780646578,0.02069084534108967,0.020308326342730016
2023-02-14,0.3641,0.3657,0.345,0.3593,114427322.0,0.36242,0.38345,0.38197619047619047,0.3663341145908298,0.3745368694817531,0.37223457683202316,18.5585585585586,44.90740740740741,46.51884700665189,0.00536038499170205,0.012350195702621736,-0.0031605989178984384,0.003659156944354482,0.008748987401771435,0.0163715038695152,0.38314,0.3981882522153288,0.3680917477846712,0.38314,0.4132365044306575,0.35304349556934245,0.38314,0.4282847566459863,0.33799524335401365,28.20512820512826,26.50084446491631,20.845481049562718,21.178836983298286,20.845481049562718,26.288823518270025,0.019321866224517273,0.020691499245297555,0.020326977469266684
2023-02-15,0.3593,0.3931,0.3545,0.3867,156990175.9,0.36732,0.38320000000000004,0.3833095238095238,0.3731227430605532,0.37615862021751933,0.3735496153018392,74.06679764243609,48.743718592964825,55.9171597633136,0.005967843069752565,0.011073725176047903,-0.0010610261633567375,0.0027151203228122384,0.00914784173713623,0.015058110754537203,0.383815,0.3986957638103108,0.36893423618968924,0.383815,0.4135765276206215,0.3540534723793785,0.383815,0.42845729143093225,0.3391727085690678,86.69438669438667,45.41893344288551,60.78717201166178,33.13557981332065,60.78717201166178,35.806586502667024,0.02317749297961382,0.021970677870633445,0.021197121399301605
2023-02-16,0.3868,0.42,0.3819,0.419,151591225.3,0.3795,0.3847714285714286,0.38549047619047616,0.3884151620403688,0.38187080418851677,0.3776814684562175,88.49557522123894,56.6747572815534,59.00157232704403,0.008952400332387533,0.01064946020731583,0.004005617374680914,0.0029732197331859738,0.01191376326192517,0.014486411210425924,0.38578499999999993,0.4025651660803319,0.369004833919668,0.38578499999999993,0.41934533216066383,0.35222466783933604,0.38578499999999993,0.4361254982409958,0.3354445017590041,98.66666666666667,71.18872718872719,98.66666666666667,60.09977324263036,98.66666666666667,60.09977324263039,0.026161994383691052,0.02312277230844534,0.02200202038028724
2023-02-17,0.419,0.4213,0.3862,0.3874,174768994.0,0.38330000000000003,0.3840071428571428,0.38586190476190474,0.3880767746935792,0.38260803029671453,0.37856497132383404,59.46215139442233,47.26062467997952,51.39484978540773,0.008667909295051568,0.010253150024862979,0.003898466799134581,0.0031582691463756954,0.011546218648051554,0.013951830744539675,0.38566500000000004,0.40242351001414056,0.3689064899858595,0.38566500000000004,0.4191820200282811,0.352147979971719,0.38566500000000004,0.43594053004242167,0.3353894699575784,55.57011795543909,80.3103904388308,55.57011795543909,71.67465221125582,55.57011795543909,71.67465221125585,0.027949595506952845,0.023978288572127814,0.022625733695511657
2023-02-18,0.3874,0.4098,0.3854,0.4033,123524213.6,0.39113999999999993,0.3839714285714286,0.3865047619047619,0.39315118312905284,0.38536695959048595,0.3808136102943946,67.50000000000003,49.87834549878345,52.36593059936908,0.009614613931952953,0.010125442806280974,0.005494795616062198,0.003625574440312996,0.012390710813442729,0.013667990757067502,0.386735,0.4039182622048118,0.3695517377951882,0.386735,0.4211015244096237,0.3523684755903763,0.386735,0.4382847866144355,0.3351852133855645,76.40891218872869,76.88189893694481,76.40891218872869,76.88189893694481,76.40891218872869,76.88189893694482,0.027239676405562276,0.024008410816975825,0.022710222567153958
2023-02-19,0.4033,0.4184,0.3976,0.406,89590271.5,0.40047999999999995,0.38444285714285714,0.38765238095238097,0.39743412208603524,0.38811803164508785,0.38310328208581323,71.24658780709738,51.619234543670274,54.30203498750446,0.01046215045451726,0.010192784335928231,0.006762756387862501,0.004253010829822897,0.013165181851005792,0.013576570955965372,0.38716,0.40472441977705437,0.36959558022294564,0.38716,0.4222888395541088,0.3520311604458912,0.38716,0.43985325933116315,0.33446674066883686,77.09580838323356,69.6916128424671,79.94757536041944,70.64220183486238,79.94757536041944,70.6422018348624,0.02595174112444982,0.023779238615763264,0.022619259587765676
2023-02-20,0.406,0.4122,0.3968,0.3995,98181230.1,0.40304,0.38495714285714283,0.387747619047619,0.39812274805735687,0.3896356274257428,0.3845938928052847,57.191011235955074,51.771653543307096,50.3690036900369,0.010488429491232687,0.010251913366989123,0.006750167381011807,0.004752442140060679,0.013155631606000973,0.013500036528699117,0.38851,0.4059253259787662,0.37109467402123386,0.38851,0.4233406519575324,0.35367934804246765,0.38851,0.44075597793629856,0.3362640220637015,44.670050761421344,66.05825711112784,71.42857142857146,75.92835299257318,71.42857142857146,75.9283529925732,0.02384139289955986,0.023180721571780173,0.022275485321681596
2023-02-21,0.3994,0.4098,0.3893,0.4038,116906377.7,0.4,0.38649285714285714,0.3892380952380952,0.4000151653715713,0.3915242104356438,0.3863399025502588,37.54098360655738,55.443037974683556,56.25249700359568,0.01073251216112392,0.010348033125816083,0.00705257084834926,0.0052124678817183955,0.013363590104421064,0.013475228087921289,0.38919,0.4069371391319204,0.37144286086807954,0.38919,0.4246842782638409,0.35369572173615904,0.38919,0.44243141739576136,0.3359485826042386,51.253481894150354,57.673113679601734,77.06422018348623,76.14678899082568,77.06422018348623,76.14678899082571,0.023173114319647893,0.022989241459510163,0.02219093840160152
2023-02-22,0.4037,0.4059,0.3855,0.3925,119823429.0,0.40102000000000004,0.3860357142857143,0.389347619047619,0.3975101102477142,0.39165431571089127,0.38689991140932617,56.26535626535627,48.33506763787722,50.47150471504716,0.009900012689829263,0.010258429038618719,0.005831946804820853,0.005336363666338887,0.012521920051500601,0.013301899354026618,0.38896499999999995,0.4066362753836142,0.3712937246163857,0.38896499999999995,0.4243075507672285,0.3536224492327714,0.38896499999999995,0.4419788261508427,0.3359511738491572,21.51515151515152,39.146228056907724,62.25425950196595,70.24901703800786,62.25425950196595,70.24901703800788,0.022618491455718308,0.02280429564097372,0.022105655620572876
2023-02-23,0.3926,0.3929,0.3769,0.3888,123152287.0,0.39812,0.38565,0.38895714285714283,0.39460674016514286,0.39127374028277245,0.38707264673575104,24.56140350877193,48.587866108786606,48.29734219269101,0.00883979216172287,0.009974701663239549,0.004432948779546364,0.0051556806889803825,0.011441761391080496,0.012963692451672776,0.3885,0.40604011942584783,0.3709598805741522,0.3885,0.42358023885169566,0.35341976114830437,0.3885,0.4411203582775435,0.33587964172245655,28.674698795180653,33.814444068160824,57.40498034076013,65.57448667540409,57.40498034076013,65.5744866754041,0.02129479316457465,0.022318274523761315,0.02181491011483131
2023-02-24,0.3889,0.3949,0.3794,0.3824,81228997.5,0.3934,0.3870928571428572,0.38820952380952384,0.39053782677676196,0.39009057491173615,0.3866478606688646,13.354037267080685,56.09903381642512,46.81023973994311,0.0073978553700529415,0.009459332404602228,0.0026451736317135155,0.00465357927752701,0.009968806876355762,0.012419167801615137,0.38743,0.40463722308552735,0.37022277691447264,0.38743,0.42184444617105477,0.3530155538289452,0.38743,0.4390516692565821,0.33580833074341787,15.580736543909362,21.92352895141383,49.01703800786373,56.22542595019659,49.01703800786373,56.22542595019661,0.02013583453165971,0.021831254914921217,0.02151420010936315
2023-02-25,0.3824,0.3852,0.358,0.3658,136530140.7,0.38666,0.3876428571428571,0.38639999999999997,0.38229188451784135,0.38685183159017134,0.3847526006080587,10.16548463356969,52.161706906232475,42.60700389105059,0.004859610244157098,0.008539387972513203,-0.0005005764367070342,0.0036227481346802013,0.007395388907163125,0.011505753457169317,0.38575,0.4033625105057485,0.36813748949425146,0.38575,0.420975021011497,0.350524978988503,0.38575,0.4385875315172455,0.33291246848275446,15.05791505791511,19.771116799001696,27.26081258191354,44.56094364351245,27.26081258191354,44.56094364351247,0.02154866762532777,0.02221473670671256,0.021784952485107763
2023-02-26,0.3657,0.3677,0.3512,0.362,93356389.8,0.3783,0.38718571428571424,0.38461904761904764,0.37552792301189425,0.3835382540448152,0.38268418237096247,0.0,48.135198135198124,42.706708268330736,0.0025124425786358096,0.007333998893737725,-0.0030852783003877393,0.0022811428476666134,0.004966054785255969,0.010316717335003252,0.384235,0.40254384960022116,0.3659261503997788,0.384235,0.42085269920044227,0.3476173007995577,0.384235,0.43916154880066344,0.32930845119933655,19.744058500914043,16.794236700912823,22.280471821756233,32.85277413717782,22.280471821756233,32.85277413717784,0.020538934100262217,0.021806541227661663,0.02153328808105501
2023-02-27,0.3621,0.3704,0.3577,0.3691,62253729.4,0.37362,0.38754285714285713,0.38351428571428575,0.37338528200792953,0.3816131535055065,0.381449256700875,18.88297872340422,51.43348623853211,45.47581903276131,0.0012112434950662387,0.006109447814003428,-0.004007164075268521,0.0010234814630795865,0.003528560560452476,0.009082507012357657,0.383575,0.4021925885995599,0.3649574114004401,0.383575,0.42081017719911984,0.34633982280088016,0.383575,0.43942776579867976,0.32772223420132024,40.96109839816931,25.254357318999478,31.585845347313235,27.042376583660985,31.585845347313235,27.042376583661007,0.018971147280209773,0.0211560739971144,0.021112655315290486
2023-02-28,0.369,0.3702,0.3576,0.3647,71396733.7,0.3688,0.38792857142857146,0.3826761904761905,0.3704901880052864,0.379358066371439,0.37992659700079545,18.537859007832907,51.55172413793103,46.491228070175445,-0.00017301497206162475,0.004852955256790418,-0.005034463769623909,-0.00018810758346111262,0.0019986936653524356,0.007794540949265798,0.381865,0.4005713252741542,0.36315867472584584,0.381865,0.41927765054830834,0.3444523494516917,0.381865,0.4379839758224625,0.3257460241775375,30.89244851258587,30.53253513722306,19.25820256776036,24.374839912276588,25.819134993446973,26.56181738750548,0.017696917824167817,0.02054492585446337,0.02070729077646713
2023-03-01,0.3647,0.368,0.3485,0.3517,76748794.6,0.36266,0.3854285714285714,0.38042857142857145,0.36422679200352426,0.3756703241885805,0.37736054272799585,15.812917594654778,39.03508771929825,40.45307443365696,-0.0022926133155713457,0.0034238415423180654,-0.007064832354125805,-0.0015634525375940512,-0.0002648742013670047,0.006329192740059834,0.37974,0.3993628491948955,0.36011715080510454,0.37974,0.418985698389791,0.34049430161020905,0.37974,0.4386085475846865,0.32087145241531356,8.719346049046417,26.857630986600523,4.395604395604443,18.41321743689266,8.781127129751031,22.062035823503745,0.018057534259334256,0.020470288293430276,0.020649800739492505
2023-03-02,0.3518,0.3644,0.3493,0.3601,67671797.7,0.36152,0.3812214285714286,0.3788047619047619,0.36285119466901616,0.37359428096343644,0.3757914024799962,42.23433242506806,28.297715549005133,43.20446392985252,-0.0032570551708502316,0.0020876621996844063,-0.007360770329728927,-0.0027229160960210268,-0.0014193952170649116,0.004920358566037153,0.379635,0.39936198592495836,0.35990801407504164,0.379635,0.4190889718499167,0.3401810281500833,0.379635,0.4388159577748751,0.3204540422251249,52.96803652968028,30.859943697104175,15.934065934065927,13.19595763247689,19.79030144167758,18.13018785495853,0.017466027407467406,0.02008669627247097,0.020385524513802385
2023-03-03,0.3601,0.3615,0.3445,0.3504,81854576.8,0.35919999999999996,0.3785785714285714,0.3782428571428571,0.3587007964460108,0.37050171016831157,0.37348309316363293,36.38497652582157,33.74340949033389,47.419072615923,-0.004749343744976431,0.0007202610107522389,-0.008461399786201973,-0.0038706128340572164,-0.003091966029494908,0.003463572275940414,0.37925000000000003,0.3994879138720875,0.3590120861279126,0.37925000000000003,0.419725827744175,0.33877417225582507,0.37925000000000003,0.43996374161626245,0.3185362583837376,22.779922779922813,28.155768452883155,7.983761840324783,9.4378107233317,7.682291666666684,12.084573412698433,0.017372821925973926,0.019866217967294476,0.020224309060764174
2023-03-04,0.3505,0.3509,0.3212,0.3431,163025922.0,0.354,0.3742785714285714,0.37752857142857144,0.3535005309640072,0.3668481488125367,0.37072099378512086,19.626168224299036,21.38783269961975,46.76445211389129,-0.006446728311656769,-0.0007131368537295626,-0.00982451645274629,-0.0050613935577950315,-0.004976497777438804,0.0019290140844169196,0.377985,0.399675387757067,0.356294612242933,0.377985,0.421365775514134,0.334604224485866,0.377985,0.443056163271201,0.312913836728799,44.693877551020485,40.14727895354118,22.530864197530896,15.48289732397385,21.878121878121902,16.450238328822056,0.01983825754077914,0.020568630969630585,0.020675532438823023
2023-03-05,0.3431,0.3448,0.3303,0.3366,56432771.9,0.34838,0.36932142857142863,0.37601428571428575,0.3478670206426715,0.36281506230419847,0.3676190852592008,18.708240534521096,18.165137614678855,43.02631578947367,-0.008221639544108261,-0.0022148373918053025,-0.011246559667820177,-0.006298426779800061,-0.006950947217933545,0.000314475665807744,0.37661,0.4000296251486771,0.3531903748513229,0.37661,0.42344925029735425,0.32977074970264575,0.37661,0.4468688754460314,0.3063511245539686,32.90598290598295,33.45992774564207,16.923076923076945,15.812567653644189,15.384615384615405,14.98167630980133,0.018770606032623316,0.020135157328942686,0.02038145946554574
2023-03-06,0.3366,0.343,0.3346,0.337,53269370.7,0.34544,0.3648571428571429,0.3747238095238095,0.3442446804284477,0.359373053996972,0.3648355320538189,27.244582043343627,19.63070942662776,43.953592146363235,-0.009486636782705726,-0.0036691972699853877,-0.01190756338027077,-0.007420254099894203,-0.008438745873280196,-0.0012770191594809724,0.375495,0.4002735449426105,0.3507164550573895,0.375495,0.42505208988522103,0.325937910114779,0.375495,0.4498306348278315,0.30115936517216857,36.57407407407414,38.057978177025845,17.832957110609517,19.0956327437391,15.784215784215816,17.682317682317706,0.016696484826098656,0.019296931805446782,0.019810913776710227
2023-03-07,0.337,0.3387,0.3291,0.3305,72882197.2,0.33952,0.3596214285714286,0.373352380952381,0.33966312028563184,0.3555233134640424,0.3617141200489263,1.3157894736842337,15.128449096098933,43.62267493356953,-0.010888140182943595,-0.005112985852577029,-0.012792761912822526,-0.008494755662479868,-0.01006316741375829,-0.0028745006602586666,0.37268500000000004,0.3992483557447159,0.3461216442552842,0.37268500000000004,0.42581171148943175,0.31955828851056833,0.37268500000000004,0.4523750672341476,0.2929949327658525,23.07692307692315,30.852326685660064,10.97992916174738,15.245321065144594,9.29070929070932,13.486513486513514,0.015277187860878925,0.01860429381934344,0.019324679787343074
2023-03-08,0.3306,0.3348,0.3209,0.3306,99209654.5,0.33555999999999997,0.3552,0.3706809523809524,0.33664208019042124,0.3522002050021701,0.35888556368084207,2.4038461538461604,17.03940362087323,35.86901763224181,-0.011854125579905561,-0.006461213798042736,-0.013077769246121973,-0.00941135837920829,-0.011265116783415796,-0.004400067228105417,0.368265,0.3940597011082203,0.3424702988917797,0.368265,0.41985440221644066,0.31667559778355936,0.368265,0.44564910332466096,0.29088089667533906,32.33333333333332,30.661443494776858,13.1081081081081,13.973664793488313,9.661354581673294,11.57875988553281,0.015001750288703134,0.018268272832247478,0.0190663617022315
2023-03-09,0.3305,0.3328,0.3133,0.3175,110501100.5,0.33044,0.3501071428571429,0.3658476190476191,0.33026138679361416,0.3475735110018808,0.35512323970985643,1.8796992481202892,15.488867376573054,21.695482431678727,-0.013520876240432356,-0.00787314628652066,-0.014407459026029634,-0.01041057850857256,-0.013151333173985258,-0.00599120649099266,0.36477,0.3924985735203407,0.3370414264796593,0.36477,0.42022714704068137,0.3093128529593186,0.36477,0.44795572056102206,0.2815842794389779,13.333333333333286,22.914529914529908,5.147058823529392,9.745032031128272,3.8888888888888724,7.6136509204238285,0.0159014002309625,0.0183562533442298,0.019087011144982378
2023-03-10,0.3175,0.3223,0.3012,0.3101,191520024.2,0.32514,0.3449428571428571,0.3621666666666667,0.3235409245290761,0.34257704286829666,0.3510302179180513,1.8181818181818272,15.340364333652886,25.08059316569951,-0.015262964350640729,-0.009351109899344675,-0.015793233218903358,-0.01148710945063872,-0.015122296241317557,-0.0076514046274153685,0.36011000000000004,0.3888360545589811,0.33138394544101896,0.36011000000000004,0.4175621091179622,0.30265789088203787,0.36011000000000004,0.44628816367694335,0.27393183632305673,21.291866028708046,22.319510898458205,10.595238095238056,9.616801675625164,7.5938566552900735,7.0480333752840805,0.016941120184769988,0.018552235248213384,0.01918286775712607
2023-03-11,0.3102,0.3182,0.2976,0.3149,184446629.2,0.32072,0.3413071428571429,0.35795714285714286,0.3206606163527174,0.33888677048585714,0.3477456526527739,15.360501567398146,22.486486486486484,19.305555555555557,-0.016071005299087282,-0.010695088979293197,-0.015828009618448047,-0.012355289484200586,-0.016187286938244727,-0.009203383229384342,0.35555499999999995,0.38384078729958077,0.32726921270041914,0.35555499999999995,0.4121265745991615,0.2989834254008384,0.35555499999999995,0.44041236189874233,0.2706976381012576,42.09245742092464,25.57255226098864,23.763736263736305,13.168677727501233,14.32119205298016,8.601312532386368,0.017672896147815993,0.018698504159055284,0.019250350244881972
2023-03-12,0.3149,0.3228,0.3013,0.3051,174341847.2,0.31564000000000003,0.3372428571428571,0.35315238095238094,0.31547374423514496,0.33438186775440953,0.34386877513888536,13.920454545454561,21.116751269035518,16.61151555261415,-0.017302706836484605,-0.012016612550731479,-0.01655012639792469,-0.013194256866945408,-0.01765979296307807,-0.01074091227187411,0.350835,0.37927756030742177,0.32239243969257825,0.350835,0.40772012061484353,0.2939498793851565,0.350835,0.4361626809222653,0.2655073190777347,20.16129032258066,27.8485379240711,10.302197802197806,14.88705738705737,6.544502617801051,9.486517108690428,0.018438316918252786,0.018898611004837047,0.019357476423697114
2023-03-13,0.3051,0.3311,0.3013,0.3298,148391745.7,0.31548,0.3344357142857143,0.34983333333333333,0.32024916282342997,0.3337709520538216,0.3425897955808049,49.33110367892974,33.07493540051679,29.415239220318952,-0.016100162948844532,-0.012833322630354091,-0.013896278087490666,-0.01333466111105446,-0.01674272596950599,-0.011832151125988996,0.34713499999999997,0.3730234098228744,0.32124659017712553,0.34713499999999997,0.3989118196457489,0.29535818035425104,0.34713499999999997,0.4248002294686234,0.26946977053137655,91.47727272727272,51.24367349025933,44.35261707988982,26.139517048607956,28.698752228163993,16.5214822996484,0.020710653534602226,0.019677281647348686,0.019854739451140108
2023-03-14,0.3298,0.3517,0.3274,0.3433,290767932.5,0.32064000000000004,0.3329071428571429,0.34695238095238096,0.32793277521562,0.3350414917799788,0.3426543596189135,71.42857142857139,41.45367412140574,33.0532212885154,-0.013897598216945917,-0.013046177747672458,-0.010218400784289594,-0.012711409045701488,-0.014795467403512619,-0.012370935903720563,0.344675,0.3682609877000874,0.3210890122999126,0.344675,0.3918469754001749,0.29750302459982514,0.344675,0.4154329631002623,0.27391703689973773,84.47319778188537,65.3705869439129,64.91477272727273,39.856529203120104,42.19759926131118,25.813618035758747,0.02142852282768178,0.02000747581539521,0.02006641852489534
2023-03-15,0.3434,0.3677,0.3363,0.3429,243189873.1,0.32720000000000005,0.33227857142857137,0.3445904761904762,0.33292185014374664,0.3360892928759816,0.3426766905626486,80.82706766917288,46.092362344582575,35.20286396181383,-0.012045473732216871,-0.012846036944581342,-0.00746780904913108,-0.011662689046387406,-0.013129043784665284,-0.012508773700255967,0.34238,0.36355654114193436,0.32120345885806567,0.34238,0.38473308228386865,0.3000269177161314,0.34238,0.405909623425803,0.27885037657419703,64.62196861626245,80.19081304180683,64.62196861626245,57.96311947447498,46.55704008221995,39.15113052389838,0.023422818262145432,0.02082122754286698,0.020606112880852706
2023-03-16,0.3429,0.3464,0.3157,0.3241,262199199.5,0.32903999999999994,0.32970714285714287,0.34150952380952376,0.32998123342916447,0.3344907204925174,0.34098790051149874,56.84523809523808,35.36585365853661,32.29337712096333,-0.011956823794241456,-0.012668194314513366,-0.0074706639223762195,-0.01082428402158517,-0.013144639189048846,-0.012624385607309217,0.339465,0.35877287335993785,0.3201571266400622,0.339465,0.37808074671987574,0.3008492532801243,0.339465,0.39738862007981357,0.28154137992018646,34.33734939759033,61.144171931912716,37.803138373751786,55.779959905762304,27.235354573484095,38.66333130567174,0.024878254609716346,0.02152685414694791,0.021086774172240672
2023-03-17,0.324,0.329,0.3171,0.3249,148328841.2,0.333,0.3278857142857143,0.3387714285714286,0.3282874889527763,0.33321195776018175,0.33952536410136247,67.01030927835055,38.8255915863278,33.76623376623377,-0.011687290950594176,-0.012472013641729528,-0.0071992879354252914,-0.010099284804353195,-0.012973322700498835,-0.012687828715161874,0.33742,0.35594175392397365,0.31889824607602635,0.33742,0.37446350784794735,0.30037649215205264,0.33742,0.392985261771921,0.281854738228079,35.54216867469881,44.83382889618385,38.94436519258206,47.123157394198756,31.16438356164388,34.98559273911598,0.02228260368777308,0.0208392217078802,0.020649308735467307
2023-03-18,0.3249,0.3502,0.3212,0.3494,171206542.3,0.33692,0.3283357142857143,0.33799047619047623,0.3353249926351842,0.33537036339215753,0.34042305827396585,66.89655172413794,52.39908606245239,45.567567567567565,-0.009388514039467777,-0.011855313721277178,-0.004111687550979626,-0.008901765353678481,-0.010797029085712173,-0.012344046964352836,0.33679000000000003,0.3546335569972741,0.31894644300272595,0.33679000000000003,0.3724771139945482,0.3011028860054519,0.33679000000000003,0.3903206709918223,0.28325932900817774,64.80769230769226,44.895736793327124,73.89443651925816,50.21398002853065,71.15384615384615,43.184528096324705,0.02362608295021847,0.021422134443031617,0.021046960700445056
2023-03-19,0.3494,0.3572,0.335,0.3371,160274762.9,0.33568,0.3283714285714286,0.3368047619047619,0.3359166617567895,0.33560098160653656,0.3401209620672417,44.54225352112677,50.182348650619986,43.56589147286822,-0.008461682966198147,-0.011176587570261373,-0.0032421937654127375,-0.007769851036025333,-0.009916065273987307,-0.01190259574792274,0.33519,0.3513380290470521,0.3190419709529479,0.33519,0.3674860580941042,0.3028939419058958,0.33519,0.38363408714115627,0.2867459128588437,41.153846153846175,47.16790237874574,56.348074179743236,56.39562529719448,54.25824175824179,52.19215715791061,0.023340866360174774,0.02147769626852936,0.021101867333757195
2023-03-20,0.337,0.3525,0.3367,0.3448,93233157.9,0.33606,0.3289285714285714,0.3356476190476191,0.3388777745045264,0.3368275173923317,0.34054632915203786,51.48205928237131,52.70083102493074,43.740340030911895,-0.0070248588151612945,-0.010346241819241358,-0.0017054525367389828,-0.006556971336168064,-0.00851505221505594,-0.011286678741946957,0.334195,0.34898498505387715,0.3194050149461229,0.334195,0.3637749701077543,0.30461502989224576,0.334195,0.3785649551616314,0.28982504483836863,70.12048192771083,58.69400679641641,67.33238231098429,65.85829766999522,65.01377410468322,63.47528733892373,0.021832693088139815,0.021072146535062976,0.020849397460721137
