date,processed_log_return_wtmra_0,processed_log_return_wtmra_0_year,processed_log_return_wtmra_0_month,processed_log_return_wtmra_0_day,processed_log_return_wtmra_0_hour,processed_log_return_wtmra_0_dayofweek,processed_log_return_wtmra_0_dayofyear,processed_log_return_wtmra_0_days_in_month
2022-07-15 03:00:00,-0.7291647849058791,2022,7,15,3,4,196,31
2022-07-15 04:00:00,0.3591517674173015,2022,7,15,4,4,196,31
2022-07-15 05:00:00,-0.1495047793203318,2022,7,15,5,4,196,31
2022-07-15 06:00:00,0.2315556179846141,2022,7,15,6,4,196,31
2022-07-15 07:00:00,-0.3645500812406556,2022,7,15,7,4,196,31
2022-07-15 08:00:00,0.3403453204912462,2022,7,15,8,4,196,31
2022-07-15 09:00:00,-0.2010634948875755,2022,7,15,9,4,196,31
2022-07-15 10:00:00,0.0870963029477934,2022,7,15,10,4,196,31
2022-07-15 11:00:00,0.1060552329484898,2022,7,15,11,4,196,31
2022-07-15 12:00:00,-0.4552094799483897,2022,7,15,12,4,196,31
2022-07-15 13:00:00,0.5737041346125574,2022,7,15,13,4,196,31
2022-07-15 14:00:00,-0.2987955371343453,2022,7,15,14,4,196,31
2022-07-15 15:00:00,0.061812862117381,2022,7,15,15,4,196,31
2022-07-15 16:00:00,0.0441621659226995,2022,7,15,16,4,196,31
2022-07-15 17:00:00,-0.1160560096328039,2022,7,15,17,4,196,31
2022-07-15 18:00:00,-0.1008078530939127,2022,7,15,18,4,196,31
2022-07-15 19:00:00,0.2852882771733137,2022,7,15,19,4,196,31
2022-07-15 20:00:00,-0.0065394932263634,2022,7,15,20,4,196,31
2022-07-15 21:00:00,-0.2392717091160719,2022,7,15,21,4,196,31
2022-07-15 22:00:00,0.1313263505260541,2022,7,15,22,4,196,31
2022-07-15 23:00:00,0.0222802061484752,2022,7,15,23,4,196,31
2022-07-16 00:00:00,0.0662780641216162,2022,7,16,0,5,197,31
2022-07-16 01:00:00,-0.3133362012859155,2022,7,16,1,5,197,31
2022-07-16 02:00:00,0.3418176201157941,2022,7,16,2,5,197,31
2022-07-16 03:00:00,-0.1551453097241188,2022,7,16,3,5,197,31
2022-07-16 04:00:00,-0.0380656860633356,2022,7,16,4,5,197,31
2022-07-16 05:00:00,0.1964191371491953,2022,7,16,5,5,197,31
2022-07-16 06:00:00,-0.1526291499468787,2022,7,16,6,5,197,31
2022-07-16 07:00:00,-0.0053380825895193,2022,7,16,7,5,197,31
2022-07-16 08:00:00,-0.0207882545776092,2022,7,16,8,5,197,31
2022-07-16 09:00:00,0.0777497628962112,2022,7,16,9,5,197,31
2022-07-16 10:00:00,-0.0162601470641302,2022,7,16,10,5,197,31
2022-07-16 11:00:00,0.0403203416304329,2022,7,16,11,5,197,31
2022-07-16 12:00:00,-0.1394849207471172,2022,7,16,12,5,197,31
2022-07-16 13:00:00,0.079287199011534,2022,7,16,13,5,197,31
2022-07-16 14:00:00,0.1376580162761908,2022,7,16,14,5,197,31
2022-07-16 15:00:00,-0.2607040431556039,2022,7,16,15,5,197,31
2022-07-16 16:00:00,-0.0215748680656647,2022,7,16,16,5,197,31
2022-07-16 17:00:00,0.5336735863975378,2022,7,16,17,5,197,31
2022-07-16 18:00:00,-0.5832690598223272,2022,7,16,18,5,197,31
2022-07-16 19:00:00,0.2387404626508933,2022,7,16,19,5,197,31
2022-07-16 20:00:00,-0.097823303425158,2022,7,16,20,5,197,31
2022-07-16 21:00:00,0.0733221588097889,2022,7,16,21,5,197,31
2022-07-16 22:00:00,-0.0263081603867361,2022,7,16,22,5,197,31
2022-07-16 23:00:00,0.04426709577041,2022,7,16,23,5,197,31
2022-07-17 00:00:00,0.0201710827025065,2022,7,17,0,6,198,31
2022-07-17 01:00:00,-0.0536563457865291,2022,7,17,1,6,198,31
2022-07-17 02:00:00,-0.0405450309588655,2022,7,17,2,6,198,31
2022-07-17 03:00:00,-0.0292215719223992,2022,7,17,3,6,198,31
2022-07-17 04:00:00,0.2005717846201764,2022,7,17,4,6,198,31
2022-07-17 05:00:00,-0.1862106943849708,2022,7,17,5,6,198,31
2022-07-17 06:00:00,-0.1456113800434607,2022,7,17,6,6,198,31
2022-07-17 07:00:00,0.6253166915434883,2022,7,17,7,6,198,31
2022-07-17 08:00:00,-0.7035147785527777,2022,7,17,8,6,198,31
2022-07-17 09:00:00,0.3915383277213864,2022,7,17,9,6,198,31
2022-07-17 10:00:00,-0.1899546398713832,2022,7,17,10,6,198,31
2022-07-17 11:00:00,0.0916481519425764,2022,7,17,11,6,198,31
2022-07-17 12:00:00,0.0450725350553906,2022,7,17,12,6,198,31
2022-07-17 13:00:00,-0.0248181395385425,2022,7,17,13,6,198,31
2022-07-17 14:00:00,-0.2040620005728955,2022,7,17,14,6,198,31
2022-07-17 15:00:00,0.2825123744328175,2022,7,17,15,6,198,31
2022-07-17 16:00:00,-0.0887656643172749,2022,7,17,16,6,198,31
2022-07-17 17:00:00,0.0276633697750565,2022,7,17,17,6,198,31
2022-07-17 18:00:00,-0.1621939818104877,2022,7,17,18,6,198,31
2022-07-17 19:00:00,0.1182164842129826,2022,7,17,19,6,198,31
2022-07-17 20:00:00,0.0959531084283812,2022,7,17,20,6,198,31
2022-07-17 21:00:00,-0.2357685169441408,2022,7,17,21,6,198,31
2022-07-17 22:00:00,0.1404047780045796,2022,7,17,22,6,198,31
2022-07-17 23:00:00,0.2026013092613457,2022,7,17,23,6,198,31
2022-07-18 00:00:00,-0.2988420013815275,2022,7,18,0,0,199,31
2022-07-18 01:00:00,-0.0945798042923697,2022,7,18,1,0,199,31
2022-07-18 02:00:00,0.2357406986573551,2022,7,18,2,0,199,31
2022-07-18 03:00:00,0.1804892197375217,2022,7,18,3,0,199,31
2022-07-18 04:00:00,-0.335930114852253,2022,7,18,4,0,199,31
2022-07-18 05:00:00,-0.1041546702264771,2022,7,18,5,0,199,31
2022-07-18 06:00:00,0.3943185820378747,2022,7,18,6,0,199,31
2022-07-18 07:00:00,-0.1642139654298503,2022,7,18,7,0,199,31
2022-07-18 08:00:00,0.0315492035054034,2022,7,18,8,0,199,31
2022-07-18 09:00:00,-0.1827410201897821,2022,7,18,9,0,199,31
2022-07-18 10:00:00,0.0113770430914038,2022,7,18,10,0,199,31
2022-07-18 11:00:00,0.3851010696047839,2022,7,18,11,0,199,31
2022-07-18 12:00:00,-0.4145409854450422,2022,7,18,12,0,199,31
2022-07-18 13:00:00,0.23029360984731,2022,7,18,13,0,199,31
2022-07-18 14:00:00,-0.0990866061754047,2022,7,18,14,0,199,31
2022-07-18 15:00:00,-0.2155678395991585,2022,7,18,15,0,199,31
2022-07-18 16:00:00,0.5390305696440808,2022,7,18,16,0,199,31
2022-07-18 17:00:00,-0.2769439020881926,2022,7,18,17,0,199,31
2022-07-18 18:00:00,-0.1505811694679445,2022,7,18,18,0,199,31
2022-07-18 19:00:00,0.079912367501271,2022,7,18,19,0,199,31
2022-07-18 20:00:00,0.0535157752974147,2022,7,18,20,0,199,31
2022-07-18 21:00:00,-0.0141316474090655,2022,7,18,21,0,199,31
2022-07-18 22:00:00,0.0414992727175833,2022,7,18,22,0,199,31
2022-07-18 23:00:00,-0.213349318456476,2022,7,18,23,0,199,31
2022-07-19 00:00:00,0.3760774466492881,2022,7,19,0,1,200,31
2022-07-19 01:00:00,-0.1294253051972647,2022,7,19,1,1,200,31
2022-07-19 02:00:00,-0.2433443214646136,2022,7,19,2,1,200,31
2022-07-19 03:00:00,0.3156603405417398,2022,7,19,3,1,200,31
2022-07-19 04:00:00,-0.3492521294830281,2022,7,19,4,1,200,31
2022-07-19 05:00:00,0.2586399465024201,2022,7,19,5,1,200,31
2022-07-19 06:00:00,0.1097089121498435,2022,7,19,6,1,200,31
2022-07-19 07:00:00,-0.2581523393821078,2022,7,19,7,1,200,31
2022-07-19 08:00:00,-0.0362645424607665,2022,7,19,8,1,200,31
2022-07-19 09:00:00,0.3544401631116516,2022,7,19,9,1,200,31
2022-07-19 10:00:00,-0.4119437291253388,2022,7,19,10,1,200,31
2022-07-19 11:00:00,0.3641628929631022,2022,7,19,11,1,200,31
2022-07-19 12:00:00,-0.4164518276021097,2022,7,19,12,1,200,31
2022-07-19 13:00:00,0.3721174557338181,2022,7,19,13,1,200,31
2022-07-19 14:00:00,-0.0867164506797308,2022,7,19,14,1,200,31
2022-07-19 15:00:00,0.0105650262696018,2022,7,19,15,1,200,31
2022-07-19 16:00:00,-0.2672577348674751,2022,7,19,16,1,200,31
2022-07-19 17:00:00,0.3682837694004198,2022,7,19,17,1,200,31
2022-07-19 18:00:00,-0.2573350741192274,2022,7,19,18,1,200,31
2022-07-19 19:00:00,0.3696681472213877,2022,7,19,19,1,200,31
2022-07-19 20:00:00,-0.6974648540087023,2022,7,19,20,1,200,31
2022-07-19 21:00:00,0.6011022118385627,2022,7,19,21,1,200,31
2022-07-19 22:00:00,0.0101492526454347,2022,7,19,22,1,200,31
2022-07-19 23:00:00,-0.3269958291437551,2022,7,19,23,1,200,31
2022-07-20 00:00:00,0.2516503205406044,2022,7,20,0,2,201,31
2022-07-20 01:00:00,-0.4284998240969475,2022,7,20,1,2,201,31
2022-07-20 02:00:00,0.6524915426505015,2022,7,20,2,2,201,31
2022-07-20 03:00:00,-0.4365107943687676,2022,7,20,3,2,201,31
2022-07-20 04:00:00,0.0432353517052994,2022,7,20,4,2,201,31
2022-07-20 05:00:00,0.1356337786852306,2022,7,20,5,2,201,31
2022-07-20 06:00:00,-0.2623120287431821,2022,7,20,6,2,201,31
2022-07-20 07:00:00,0.5349313399799188,2022,7,20,7,2,201,31
2022-07-20 08:00:00,-0.4154253862692221,2022,7,20,8,2,201,31
2022-07-20 09:00:00,-0.2187483978629707,2022,7,20,9,2,201,31
2022-07-20 10:00:00,0.4361732227301403,2022,7,20,10,2,201,31
2022-07-20 11:00:00,-0.0561751249680528,2022,7,20,11,2,201,31
2022-07-20 12:00:00,-0.1470674264551248,2022,7,20,12,2,201,31
2022-07-20 13:00:00,0.1088781463167154,2022,7,20,13,2,201,31
2022-07-20 14:00:00,-0.3013214460227771,2022,7,20,14,2,201,31
2022-07-20 15:00:00,0.3962674001504553,2022,7,20,15,2,201,31
2022-07-20 16:00:00,0.061195727763225,2022,7,20,16,2,201,31
2022-07-20 17:00:00,-0.3721114330031535,2022,7,20,17,2,201,31
2022-07-20 18:00:00,-0.0083661881306917,2022,7,20,18,2,201,31
2022-07-20 19:00:00,0.3421101397359207,2022,7,20,19,2,201,31
2022-07-20 20:00:00,0.0022848072916083,2022,7,20,20,2,201,31
2022-07-20 21:00:00,-0.6450065975327062,2022,7,20,21,2,201,31
2022-07-20 22:00:00,0.9080094542649956,2022,7,20,22,2,201,31
2022-07-20 23:00:00,-0.5853181901086205,2022,7,20,23,2,201,31
2022-07-21 00:00:00,-0.0003872355523317,2022,7,21,0,3,202,31
2022-07-21 01:00:00,0.2668275889144371,2022,7,21,1,3,202,31
2022-07-21 02:00:00,0.1022499512099776,2022,7,21,2,3,202,31
2022-07-21 03:00:00,-0.4834374881622348,2022,7,21,3,3,202,31
2022-07-21 04:00:00,0.2155790286135269,2022,7,21,4,3,202,31
2022-07-21 05:00:00,0.136370471602523,2022,7,21,5,3,202,31
2022-07-21 06:00:00,0.0207181547630525,2022,7,21,6,3,202,31
2022-07-21 07:00:00,-0.3149722658081738,2022,7,21,7,3,202,31
2022-07-21 08:00:00,0.3406199853069228,2022,7,21,8,3,202,31
2022-07-21 09:00:00,-0.242965144705002,2022,7,21,9,3,202,31
2022-07-21 10:00:00,0.3580512982694574,2022,7,21,10,3,202,31
2022-07-21 11:00:00,-0.4549597277410759,2022,7,21,11,3,202,31
2022-07-21 12:00:00,0.1152343063573293,2022,7,21,12,3,202,31
2022-07-21 13:00:00,0.2588090326706866,2022,7,21,13,3,202,31
2022-07-21 14:00:00,-0.1144795925037093,2022,7,21,14,3,202,31
2022-07-21 15:00:00,-0.1846722545849788,2022,7,21,15,3,202,31
2022-07-21 16:00:00,-0.0625260361258655,2022,7,21,16,3,202,31
2022-07-21 17:00:00,0.6084816043344854,2022,7,21,17,3,202,31
2022-07-21 18:00:00,-0.6086274112110596,2022,7,21,18,3,202,31
2022-07-21 19:00:00,0.0628431198982344,2022,7,21,19,3,202,31
2022-07-21 20:00:00,0.2594230824357844,2022,7,21,20,3,202,31
2022-07-21 21:00:00,-0.1417790267034352,2022,7,21,21,3,202,31
2022-07-21 22:00:00,0.1181651746338755,2022,7,21,22,3,202,31
2022-07-21 23:00:00,-0.2962798862624763,2022,7,21,23,3,202,31
2022-07-22 00:00:00,0.1687562304710038,2022,7,22,0,4,203,31
2022-07-22 01:00:00,0.2571138010320307,2022,7,22,1,4,203,31
2022-07-22 02:00:00,-0.3603400888016794,2022,7,22,2,4,203,31
2022-07-22 03:00:00,0.1172464543247547,2022,7,22,3,4,203,31
2022-07-22 04:00:00,0.0095095181451814,2022,7,22,4,4,203,31
2022-07-22 05:00:00,-0.0924164601380656,2022,7,22,5,4,203,31
2022-07-22 06:00:00,0.1585541949468602,2022,7,22,6,4,203,31
2022-07-22 07:00:00,0.052973014915683,2022,7,22,7,4,203,31
2022-07-22 08:00:00,-0.2644591271723628,2022,7,22,8,4,203,31
2022-07-22 09:00:00,0.0881855322837191,2022,7,22,9,4,203,31
2022-07-22 10:00:00,0.2284146315294911,2022,7,22,10,4,203,31
2022-07-22 11:00:00,-0.3626772112731972,2022,7,22,11,4,203,31
2022-07-22 12:00:00,0.3520506821751215,2022,7,22,12,4,203,31
2022-07-22 13:00:00,-0.1401515080738162,2022,7,22,13,4,203,31
2022-07-22 14:00:00,-0.2708598243085034,2022,7,22,14,4,203,31
2022-07-22 15:00:00,0.5941669938267028,2022,7,22,15,4,203,31
2022-07-22 16:00:00,-0.607170322222975,2022,7,22,16,4,203,31
2022-07-22 17:00:00,0.3228306162096532,2022,7,22,17,4,203,31
2022-07-22 18:00:00,-0.1460767373363718,2022,7,22,18,4,203,31
2022-07-22 19:00:00,0.3849342686085267,2022,7,22,19,4,203,31
2022-07-22 20:00:00,-0.512838150095168,2022,7,22,20,4,203,31
2022-07-22 21:00:00,0.1057133985586031,2022,7,22,21,4,203,31
2022-07-22 22:00:00,0.210049007652955,2022,7,22,22,4,203,31
2022-07-22 23:00:00,0.0219002588536483,2022,7,22,23,4,203,31
2022-07-23 00:00:00,-0.3411203930473364,2022,7,23,0,5,204,31
2022-07-23 01:00:00,0.3038242502856146,2022,7,23,1,5,204,31
2022-07-23 02:00:00,-0.0746516981341841,2022,7,23,2,5,204,31
2022-07-23 03:00:00,0.0857524349639629,2022,7,23,3,5,204,31
2022-07-23 04:00:00,-0.2979589921559281,2022,7,23,4,5,204,31
2022-07-23 05:00:00,0.3221144145529133,2022,7,23,5,5,204,31
2022-07-23 06:00:00,-0.2452352678222545,2022,7,23,6,5,204,31
2022-07-23 07:00:00,0.2820468904023418,2022,7,23,7,5,204,31
2022-07-23 08:00:00,-0.1198089610239869,2022,7,23,8,5,204,31
2022-07-23 09:00:00,-0.2824846100124678,2022,7,23,9,5,204,31
2022-07-23 10:00:00,0.3908294333994858,2022,7,23,10,5,204,31
2022-07-23 11:00:00,-0.0239054087059478,2022,7,23,11,5,204,31
2022-07-23 12:00:00,-0.3592966847634856,2022,7,23,12,5,204,31
2022-07-23 13:00:00,0.2548779262449624,2022,7,23,13,5,204,31
2022-07-23 14:00:00,0.131091996801117,2022,7,23,14,5,204,31
2022-07-23 15:00:00,-0.3055960200249033,2022,7,23,15,5,204,31
2022-07-23 16:00:00,0.2404228748814071,2022,7,23,16,5,204,31
2022-07-23 17:00:00,-0.0413213351122749,2022,7,23,17,5,204,31
2022-07-23 18:00:00,-0.0401723722718527,2022,7,23,18,5,204,31
2022-07-23 19:00:00,-0.0803971829206533,2022,7,23,19,5,204,31
2022-07-23 20:00:00,0.0007227227259642,2022,7,23,20,5,204,31
2022-07-23 21:00:00,0.1022198300166776,2022,7,23,21,5,204,31
2022-07-23 22:00:00,0.0251124577036724,2022,7,23,22,5,204,31
2022-07-23 23:00:00,-0.0383747460818586,2022,7,23,23,5,204,31
2022-07-24 00:00:00,-0.0071791574151591,2022,7,24,0,6,205,31
2022-07-24 01:00:00,-0.0469043791697915,2022,7,24,1,6,205,31
2022-07-24 02:00:00,0.1236903057720105,2022,7,24,2,6,205,31
2022-07-24 03:00:00,-0.0956564841997069,2022,7,24,3,6,205,31
2022-07-24 04:00:00,-0.124326891435001,2022,7,24,4,6,205,31
2022-07-24 05:00:00,0.2355979356171545,2022,7,24,5,6,205,31
2022-07-24 06:00:00,-0.1686357300944901,2022,7,24,6,6,205,31
2022-07-24 07:00:00,0.2191564819031387,2022,7,24,7,6,205,31
2022-07-24 08:00:00,-0.2594742642559114,2022,7,24,8,6,205,31
2022-07-24 09:00:00,0.0183890298935346,2022,7,24,9,6,205,31
2022-07-24 10:00:00,0.2038425306416893,2022,7,24,10,6,205,31
2022-07-24 11:00:00,-0.1016086533825785,2022,7,24,11,6,205,31
2022-07-24 12:00:00,-0.0002206722959811,2022,7,24,12,6,205,31
2022-07-24 13:00:00,-0.0177721131851716,2022,7,24,13,6,205,31
2022-07-24 14:00:00,-0.0607415471442772,2022,7,24,14,6,205,31
2022-07-24 15:00:00,0.0016180172862263,2022,7,24,15,6,205,31
2022-07-24 16:00:00,0.2936809258641173,2022,7,24,16,6,205,31
2022-07-24 17:00:00,-0.3534416621393315,2022,7,24,17,6,205,31
2022-07-24 18:00:00,0.1063490001281478,2022,7,24,18,6,205,31
2022-07-24 19:00:00,0.0587689915348552,2022,7,24,19,6,205,31
2022-07-24 20:00:00,-0.0517013611187152,2022,7,24,20,6,205,31
2022-07-24 21:00:00,-0.1527468788250363,2022,7,24,21,6,205,31
2022-07-24 22:00:00,0.4453559048445284,2022,7,24,22,6,205,31
2022-07-24 23:00:00,-0.4692676965379567,2022,7,24,23,6,205,31
2022-07-25 00:00:00,0.3766979202611515,2022,7,25,0,0,206,31
2022-07-25 01:00:00,-0.3156585101990888,2022,7,25,1,0,206,31
2022-07-25 02:00:00,0.1034890504593088,2022,7,25,2,0,206,31
2022-07-25 03:00:00,0.053090455769556,2022,7,25,3,0,206,31
2022-07-25 04:00:00,-0.0724178094975567,2022,7,25,4,0,206,31
2022-07-25 05:00:00,0.0733321493238057,2022,7,25,5,0,206,31
2022-07-25 06:00:00,0.0390778281000716,2022,7,25,6,0,206,31
2022-07-25 07:00:00,-0.1635385877749177,2022,7,25,7,0,206,31
2022-07-25 08:00:00,0.1132485787880287,2022,7,25,8,0,206,31
2022-07-25 09:00:00,0.0311399648868896,2022,7,25,9,0,206,31
2022-07-25 10:00:00,-0.1333812396851411,2022,7,25,10,0,206,31
2022-07-25 11:00:00,0.2308829822366333,2022,7,25,11,0,206,31
2022-07-25 12:00:00,-0.2987151707464038,2022,7,25,12,0,206,31
2022-07-25 13:00:00,0.1934217610516413,2022,7,25,13,0,206,31
2022-07-25 14:00:00,0.0182592991011499,2022,7,25,14,0,206,31
2022-07-25 15:00:00,-0.1314858484060224,2022,7,25,15,0,206,31
2022-07-25 16:00:00,0.0659395086913844,2022,7,25,16,0,206,31
2022-07-25 17:00:00,0.075955761494673,2022,7,25,17,0,206,31
2022-07-25 18:00:00,-0.1341600068868672,2022,7,25,18,0,206,31
2022-07-25 19:00:00,0.1968439475059161,2022,7,25,19,0,206,31
2022-07-25 20:00:00,-0.4442982790395107,2022,7,25,20,0,206,31
2022-07-25 21:00:00,0.527014113050299,2022,7,25,21,0,206,31
2022-07-25 22:00:00,-0.2284905710844411,2022,7,25,22,0,206,31
2022-07-25 23:00:00,0.1054748237940245,2022,7,25,23,0,206,31
2022-07-26 00:00:00,-0.0741874655097788,2022,7,26,0,1,207,31
2022-07-26 01:00:00,-0.2238206236840156,2022,7,26,1,1,207,31
2022-07-26 02:00:00,0.2390371928165875,2022,7,26,2,1,207,31
2022-07-26 03:00:00,0.0270045679213651,2022,7,26,3,1,207,31
2022-07-26 04:00:00,-0.1034204004761521,2022,7,26,4,1,207,31
2022-07-26 05:00:00,0.0605387748001079,2022,7,26,5,1,207,31
2022-07-26 06:00:00,0.0919699746157994,2022,7,26,6,1,207,31
2022-07-26 07:00:00,-0.2148612699190755,2022,7,26,7,1,207,31
2022-07-26 08:00:00,0.0786661295578896,2022,7,26,8,1,207,31
2022-07-26 09:00:00,0.0122811872960927,2022,7,26,9,1,207,31
2022-07-26 10:00:00,0.1179968540750361,2022,7,26,10,1,207,31
2022-07-26 11:00:00,-0.2291983849462687,2022,7,26,11,1,207,31
2022-07-26 12:00:00,0.3191111407553889,2022,7,26,12,1,207,31
2022-07-26 13:00:00,-0.3190011811393659,2022,7,26,13,1,207,31
2022-07-26 14:00:00,0.0461948024301736,2022,7,26,14,1,207,31
2022-07-26 15:00:00,0.2917768627232991,2022,7,26,15,1,207,31
2022-07-26 16:00:00,-0.5005870738149117,2022,7,26,16,1,207,31
2022-07-26 17:00:00,0.4662205742727313,2022,7,26,17,1,207,31
2022-07-26 18:00:00,-0.1411597836164661,2022,7,26,18,1,207,31
2022-07-26 19:00:00,-0.1060784468113438,2022,7,26,19,1,207,31
2022-07-26 20:00:00,0.0230827166290442,2022,7,26,20,1,207,31
2022-07-26 21:00:00,0.1909569636452036,2022,7,26,21,1,207,31
2022-07-26 22:00:00,-0.3578348587353542,2022,7,26,22,1,207,31
2022-07-26 23:00:00,0.2952689503961345,2022,7,26,23,1,207,31
2022-07-27 00:00:00,0.0197652447093311,2022,7,27,0,2,208,31
2022-07-27 01:00:00,-0.1472627558852272,2022,7,27,1,2,208,31
2022-07-27 02:00:00,-0.0273650001255111,2022,7,27,2,2,208,31
2022-07-27 03:00:00,0.2330817163998635,2022,7,27,3,2,208,31
2022-07-27 04:00:00,-0.3019423647018214,2022,7,27,4,2,208,31
2022-07-27 05:00:00,0.0241081372263308,2022,7,27,5,2,208,31
2022-07-27 06:00:00,0.3536733729662221,2022,7,27,6,2,208,31
2022-07-27 07:00:00,-0.3564649874013318,2022,7,27,7,2,208,31
2022-07-27 08:00:00,0.1239073974992985,2022,7,27,8,2,208,31
2022-07-27 09:00:00,0.0793974754371765,2022,7,27,9,2,208,31
2022-07-27 10:00:00,-0.1582148783890354,2022,7,27,10,2,208,31
2022-07-27 11:00:00,0.1663985205814999,2022,7,27,11,2,208,31
2022-07-27 12:00:00,-0.2912751582905585,2022,7,27,12,2,208,31
2022-07-27 13:00:00,0.2492260355578603,2022,7,27,13,2,208,31
2022-07-27 14:00:00,0.0764725794685363,2022,7,27,14,2,208,31
2022-07-27 15:00:00,-0.187816885419923,2022,7,27,15,2,208,31
2022-07-27 16:00:00,0.2193206453745144,2022,7,27,16,2,208,31
2022-07-27 17:00:00,-0.3283264013413169,2022,7,27,17,2,208,31
2022-07-27 18:00:00,0.0603696544157532,2022,7,27,18,2,208,31
2022-07-27 19:00:00,0.1472082189425781,2022,7,27,19,2,208,31
2022-07-27 20:00:00,0.1177190190017244,2022,7,27,20,2,208,31
2022-07-27 21:00:00,-0.1716674680003167,2022,7,27,21,2,208,31
2022-07-27 22:00:00,-0.0671183042318967,2022,7,27,22,2,208,31
2022-07-27 23:00:00,0.034926467332353,2022,7,27,23,2,208,31
2022-07-28 00:00:00,0.2571182167354646,2022,7,28,0,3,209,31
2022-07-28 01:00:00,-0.2700197672652522,2022,7,28,1,3,209,31
2022-07-28 02:00:00,-0.2683897212524747,2022,7,28,2,3,209,31
2022-07-28 03:00:00,0.763869121716853,2022,7,28,3,3,209,31
2022-07-28 04:00:00,-0.5223061454514986,2022,7,28,4,3,209,31
2022-07-28 05:00:00,-0.1868280092506171,2022,7,28,5,3,209,31
2022-07-28 06:00:00,0.530204910485674,2022,7,28,6,3,209,31
2022-07-28 07:00:00,-0.1960462116098747,2022,7,28,7,3,209,31
2022-07-28 08:00:00,-0.3068323611411563,2022,7,28,8,3,209,31
2022-07-28 09:00:00,0.461988459967142,2022,7,28,9,3,209,31
2022-07-28 10:00:00,-0.3212239061846663,2022,7,28,10,3,209,31
2022-07-28 11:00:00,0.0302068954543088,2022,7,28,11,3,209,31
2022-07-28 12:00:00,0.2574657384647533,2022,7,28,12,3,209,31
2022-07-28 13:00:00,-0.1187236533439199,2022,7,28,13,3,209,31
2022-07-28 14:00:00,-0.3494428862715007,2022,7,28,14,3,209,31
2022-07-28 15:00:00,0.3053239145373548,2022,7,28,15,3,209,31
2022-07-28 16:00:00,0.2725761490011915,2022,7,28,16,3,209,31
2022-07-28 17:00:00,-0.6004234809810326,2022,7,28,17,3,209,31
2022-07-28 18:00:00,0.6066893690468869,2022,7,28,18,3,209,31
2022-07-28 19:00:00,-0.4350626140386005,2022,7,28,19,3,209,31
2022-07-28 20:00:00,-0.0356655800501488,2022,7,28,20,3,209,31
2022-07-28 21:00:00,0.4187928060787699,2022,7,28,21,3,209,31
2022-07-28 22:00:00,-0.3046027518439239,2022,7,28,22,3,209,31
2022-07-28 23:00:00,0.1335815539607059,2022,7,28,23,3,209,31
2022-07-29 00:00:00,-0.416307321892127,2022,7,29,0,4,210,31
2022-07-29 01:00:00,0.7543342221868067,2022,7,29,1,4,210,31
2022-07-29 02:00:00,-0.4659556368281741,2022,7,29,2,4,210,31
2022-07-29 03:00:00,-0.2620274928058088,2022,7,29,3,4,210,31
2022-07-29 04:00:00,0.5580770888663348,2022,7,29,4,4,210,31
2022-07-29 05:00:00,-0.3276253001456591,2022,7,29,5,4,210,31
2022-07-29 06:00:00,0.3435155633087751,2022,7,29,6,4,210,31
2022-07-29 07:00:00,-0.6029878141914315,2022,7,29,7,4,210,31
2022-07-29 08:00:00,0.5558715797050128,2022,7,29,8,4,210,31
2022-07-29 09:00:00,-0.3650167107090195,2022,7,29,9,4,210,31
2022-07-29 10:00:00,0.079770198788027,2022,7,29,10,4,210,31
2022-07-29 11:00:00,0.4584075000066522,2022,7,29,11,4,210,31
2022-07-29 12:00:00,-0.4798034709153659,2022,7,29,12,4,210,31
2022-07-29 13:00:00,-0.2055573089269239,2022,7,29,13,4,210,31
2022-07-29 14:00:00,0.3542026246417056,2022,7,29,14,4,210,31
2022-07-29 15:00:00,0.1523773329607394,2022,7,29,15,4,210,31
2022-07-29 16:00:00,-0.2186935381338268,2022,7,29,16,4,210,31
2022-07-29 17:00:00,-0.0165198627101019,2022,7,29,17,4,210,31
2022-07-29 18:00:00,-0.1079131447050506,2022,7,29,18,4,210,31
2022-07-29 19:00:00,0.2562109181616805,2022,7,29,19,4,210,31
2022-07-29 20:00:00,-0.1858364231505768,2022,7,29,20,4,210,31
2022-07-29 21:00:00,0.2432413131506321,2022,7,29,21,4,210,31
2022-07-29 22:00:00,-0.5264973437200557,2022,7,29,22,4,210,31
2022-07-29 23:00:00,0.7878329231411014,2022,7,29,23,4,210,31
2022-07-30 00:00:00,-0.7173820086948294,2022,7,30,0,5,211,31
2022-07-30 01:00:00,0.3178873299208947,2022,7,30,1,5,211,31
2022-07-30 02:00:00,0.0093305890501779,2022,7,30,2,5,211,31
2022-07-30 03:00:00,-0.0792753902305405,2022,7,30,3,5,211,31
2022-07-30 04:00:00,0.2002064092234298,2022,7,30,4,5,211,31
2022-07-30 05:00:00,-0.4511878181564737,2022,7,30,5,5,211,31
2022-07-30 06:00:00,0.4190397972211045,2022,7,30,6,5,211,31
2022-07-30 07:00:00,-0.0976492252016926,2022,7,30,7,5,211,31
2022-07-30 08:00:00,-0.1402472407673793,2022,7,30,8,5,211,31
2022-07-30 09:00:00,0.129668912180221,2022,7,30,9,5,211,31
2022-07-30 10:00:00,0.1604402113739273,2022,7,30,10,5,211,31
2022-07-30 11:00:00,-0.3891718768964999,2022,7,30,11,5,211,31
2022-07-30 12:00:00,0.2347874141896541,2022,7,30,12,5,211,31
